;id;Target;total_score;age_score;sex_score
4283;2734;0;0.0;0.05;0.9
4284;4575;0;0.7;0.55;0.25
4285;2308;0;0.3;0.95;0.15
4286;450;1;0.8;0.6;0.6
4287;1829;0;0.2;0.2;0.7
4288;2680;0;0.15;0.0;0.05
4289;2808;0;0.0;0.5;0.05
4290;3137;0;0.0;0.65;0.7
4291;4652;0;0.45;0.7;0.4
4292;2992;0;0.3;0.95;0.2
4293;244;0;0.55;0.95;0.7
4294;597;0;0.2;0.5;0.15
4295;3240;0;0.7;0.05;0.75
4296;1699;0;0.6;0.85;0.9
4297;4524;0;0.6;0.05;0.0
4298;1768;0;0.0;0.2;0.45
4299;489;0;0.95;0.65;0.45
4300;2806;0;0.0;0.0;0.0
4301;4804;0;0.8;0.8;0.1
4302;255;0;0.2;0.25;0.1
4303;4443;0;0.5;0.55;0.05
4304;263;0;0.7;0.15;0.25
4305;1568;0;0.9;0.75;0.2
4306;140;0;0.7;0.0;0.8
4307;3562;0;0.45;0.1;0.25
4308;1625;1;0.85;0.85;0.2
4309;175;0;0.55;0.1;0.0
4310;4760;0;0.4;0.6;0.1
4311;3663;0;0.0;0.2;0.0
4312;3875;0;0.0;0.1;0.8
4313;3853;0;0.7;0.9;0.9
4314;4972;0;0.85;0.85;0.55
4315;2381;0;0.5;0.45;0.25
4316;1796;0;0.3;0.0;0.45
4317;683;0;0.0;0.15;0.1
4318;3553;0;0.95;0.35;0.7
4319;1582;0;0.0;0.9;0.7
4320;4509;0;0.9;0.7;0.7
4321;1085;0;0.2;0.1;0.2
4322;1658;0;0.15;0.0;0.35
4323;4244;0;0.3;0.4;0.15
4324;2223;0;0.3;0.45;0.05
4325;3828;0;0.15;0.7;0.5
4326;2311;0;0.0;0.25;0.05
4327;131;0;0.8;0.85;0.7
4328;4616;1;0.3;0.7;0.45
4329;1529;0;0.55;0.1;0.0
4330;581;0;0.0;0.3;0.15
4331;4136;0;0.45;0.05;0.25
4332;789;0;0.0;0.95;0.7
4333;4080;0;0.55;0.05;0.1
4334;2426;0;0.7;0.05;0.5
4335;4475;1;0.4;0.9;0.8
4336;1041;0;0.3;0.15;0.5
4337;1446;0;0.7;0.4;0.15
4338;756;0;0.15;0.1;0.5
4339;886;0;0.0;0.05;0.5
4340;154;0;0.0;0.65;0.05
4341;323;0;0.0;0.2;0.85
4342;1420;0;0.0;0.25;0.95
4343;2762;0;0.45;0.45;0.15
4344;3944;0;0.3;0.65;0.1
4345;352;0;0.2;0.1;0.25
4346;1170;0;0.3;0.0;0.0
4347;4819;0;0.0;0.15;0.65
4348;555;0;0.0;0.15;0.4
4349;1925;0;0.0;0.5;0.05
4350;3849;0;0.5;0.4;0.0
4351;3847;0;0.0;0.6;0.6
4352;3377;0;0.4;0.6;0.75
4353;1788;0;0.4;0.55;0.05
4354;2731;0;0.15;0.0;0.0
4355;3746;0;0.45;0.25;0.45
4356;4622;0;0.0;0.1;0.55
4357;2289;0;0.0;0.0;0.65
4358;2117;0;0.0;0.0;0.8
4359;1163;0;0.55;0.25;0.35
4360;1010;0;0.8;0.6;0.5
4361;370;0;0.0;0.8;0.45
4362;4964;0;0.15;0.15;0.4
4363;2152;0;0.15;0.0;0.85
4364;2530;0;0.0;0.15;0.2
4365;2909;0;0.3;0.05;0.0
4366;2766;0;0.8;0.3;0.9
4367;3957;0;0.9;0.55;0.0
4368;384;0;0.5;0.45;0.5
4369;4068;0;0.0;0.15;0.35
4370;4178;1;0.7;0.1;0.05
4371;2983;0;0.4;0.55;0.3
4372;4054;0;0.3;0.75;0.45
4373;4712;0;0.0;0.15;0.1
4374;1087;1;0.95;0.9;0.55
4375;1687;0;0.15;0.4;0.35
4376;1176;0;0.2;0.1;0.15
4377;1367;0;0.2;0.15;0.0
4378;3639;0;0.3;0.85;0.75
4379;2977;0;0.4;0.0;0.4
4380;1597;0;0.0;0.85;0.4
4381;4881;0;0.55;0.2;0.3
4382;2729;0;0.5;0.6;0.9
4383;2215;0;0.7;0.15;0.05
4384;4378;0;0.3;0.85;0.6
4385;1935;0;0.3;0.15;0.8
4386;2463;0;0.6;0.4;0.05
4387;628;0;0.95;0.2;0.7
4388;2687;0;0.15;0.05;0.2
4389;4782;0;0.0;0.3;0.35
4390;4705;0;0.7;0.35;0.25
4391;3892;0;0.4;0.45;0.55
4392;3151;0;0.8;0.4;0.4
4393;4901;0;0.3;0.6;0.05
4394;2087;0;0.15;0.1;0.55
4395;1983;0;0.9;0.85;0.85
4396;1737;0;0.5;0.0;0.25
4397;3616;0;0.3;0.25;0.9
4398;2730;1;0.2;0.65;0.45
4399;4744;0;0.0;0.05;0.05
4400;605;0;0.0;0.05;0.05
4401;4267;0;0.6;0.05;0.15
4402;2653;1;0.6;0.5;0.45
4403;202;0;0.7;0.75;0.45
4404;1431;0;0.55;0.65;0.1
4405;1143;0;0.0;0.55;0.65
4406;2739;0;0.15;0.15;0.15
4407;4668;0;0.0;0.25;0.55
4408;1462;0;0.0;0.0;0.45
4409;1756;0;0.15;0.05;0.5
4410;611;0;0.3;0.2;0.95
4411;2691;0;0.7;0.1;0.2
4412;1836;0;0.0;0.0;0.8
4413;1128;0;0.5;0.6;0.25
4414;2555;0;0.55;0.15;0.9
4415;3290;1;0.6;0.2;0.5
4416;2669;0;0.7;0.95;0.1
4417;3053;0;0.8;0.75;0.7
4418;2742;0;0.7;0.55;0.0
4419;1277;0;0.7;0.75;0.95
4420;1518;0;0.3;0.35;0.15
4421;2506;0;0.7;0.9;0.6
4422;229;0;0.0;0.9;0.0
4423;949;0;0.85;0.2;0.85
4424;3896;0;0.2;0.45;0.45
4425;4160;1;0.85;0.8;0.7
4426;969;0;0.3;0.15;0.05
4427;408;0;0.0;0.85;0.0
4428;3626;0;0.3;0.4;0.25
4429;674;0;0.0;0.55;0.85
4430;115;0;0.7;0.25;0.25
4431;4658;0;0.3;0.75;0.4
4432;1134;1;0.0;0.05;0.0
4433;3510;0;0.55;0.9;0.5
4434;4039;1;0.0;0.0;0.0
4435;735;1;0.3;0.7;0.15
4436;1321;0;0.3;0.1;0.15
4437;3766;0;0.3;0.75;0.0
4438;3471;0;0.0;0.45;0.25
4439;2958;0;0.0;0.4;0.65
4440;1898;0;0.15;0.85;0.9
4441;621;1;0.95;0.05;0.95
4442;1884;0;0.0;0.05;0.1
4443;3810;0;0.0;0.4;0.15
4444;2829;0;0.3;0.05;0.0
4445;2106;0;0.95;0.45;0.9
4446;4297;1;0.0;0.6;0.3
4447;109;0;0.15;0.3;0.8
4448;4105;0;0.7;0.55;0.9
4449;4381;1;0.4;0.55;0.35
4450;4948;0;0.5;0.0;0.95
4451;1843;0;0.2;0.5;0.1
4452;2459;0;0.5;0.35;0.15
4453;850;0;0.0;0.0;0.45
4454;3462;0;0.0;0.15;0.9
4455;1921;0;0.95;0.6;0.4
4456;3680;0;0.0;0.05;0.85
4457;3097;1;0.0;0.15;0.95
4458;3268;0;0.5;0.05;0.65
4459;3690;0;0.3;0.9;0.9
4460;706;0;0.2;0.6;0.0
4461;3871;0;0.3;0.95;0.9
4462;2930;0;0.7;0.7;0.7
4463;190;0;0.6;0.4;0.8
4464;2794;0;0.0;0.55;0.55
4465;3206;0;0.5;0.4;0.1
4466;1949;0;0.7;0.45;0.0
4467;1312;0;0.7;0.6;0.2
4468;4399;0;0.3;0.1;0.45
4469;606;0;0.0;0.05;0.25
4470;426;1;0.5;0.2;0.15
4471;2587;0;0.5;0.05;0.45
4472;4533;0;0.8;0.3;0.5
4473;2099;0;0.0;0.05;0.85
4474;3177;0;0.15;0.1;0.8
4475;2272;0;0.8;0.75;0.3
4476;4942;0;0.45;0.15;0.15
4477;4358;0;0.7;0.4;0.95
4478;21;1;0.7;0.5;0.1
4479;4778;0;0.3;0.85;0.15
4480;4448;0;0.2;0.25;0.15
4481;441;0;0.3;0.55;0.7
4482;15;0;0.2;0.45;0.7
4483;477;1;0.3;0.0;0.0
4484;966;0;0.7;0.45;0.05
4485;2531;1;0.85;0.45;0.15
4486;4157;1;0.55;0.35;0.0
4487;1655;0;0.0;0.15;0.55
4488;1242;0;0.15;0.15;0.2
4489;39;0;0.2;0.7;0.75
4490;529;0;0.8;0.55;0.4
4491;3016;1;0.9;0.9;0.0
4492;990;1;0.3;0.7;0.05
4493;3084;0;0.7;0.1;0.1
4494;4755;0;0.0;0.2;0.7
4495;2989;0;0.7;0.0;0.45
4496;1608;0;0.0;0.25;0.75
4497;1074;0;0.7;0.45;0.25
4498;1218;0;0.45;0.75;0.85
4499;2526;0;0.0;0.65;0.9
4500;3474;0;0.15;0.05;0.8
4501;3985;0;0.0;0.75;0.15
4502;3441;0;0.2;0.2;0.35
4503;3709;0;0.3;0.3;0.3
4504;3493;1;0.55;0.35;0.25
4505;2132;0;0.0;0.05;0.85
4506;1685;0;0.7;0.2;0.4
4507;4608;0;0.9;0.7;0.05
4508;3917;0;0.0;0.45;0.3
4509;4360;0;0.6;0.0;0.0
4510;4781;0;0.15;0.25;0.05
4511;2612;0;0.7;0.8;0.4
4512;2360;0;0.95;0.35;0.7
4513;3320;0;0.0;0.2;0.4
4514;585;0;0.3;0.2;0.25
4515;3172;0;0.3;0.75;0.6
4516;2480;0;0.15;0.15;0.5
4517;950;0;0.0;0.3;0.05
4518;3039;0;0.6;0.8;0.4
4519;2350;0;0.0;0.5;0.45
4520;1258;0;0.7;0.95;0.8
4521;3536;0;0.0;0.55;0.0
4522;240;0;0.15;0.05;0.0
4523;1569;0;0.3;0.3;0.05
4524;1595;1;0.3;0.0;0.75
4525;4558;0;0.7;0.9;0.45
4526;85;1;0.7;0.0;0.9
4527;4886;0;0.4;0.35;0.95
4528;288;0;0.7;0.95;0.55
4529;2428;0;0.3;0.05;0.45
4530;2725;0;0.2;0.15;0.25
4531;4663;0;0.2;0.5;0.1
4532;4792;0;0.85;0.4;0.95
4533;1640;0;0.8;0.8;0.85
4534;2020;0;0.9;0.85;0.95
4535;4492;0;0.0;0.0;0.35
4536;3359;0;0.5;0.45;0.25
4537;3980;0;0.4;0.0;0.8
4538;4807;0;0.7;0.5;0.4
4539;650;1;0.9;0.5;0.4
4540;1407;0;0.6;0.4;0.7
4541;2049;0;0.0;0.4;0.7
4542;1435;0;0.55;0.1;0.0
4543;2523;0;0.15;0.25;0.55
4544;2774;0;0.2;0.0;0.75
4545;2733;0;0.15;0.15;0.95
4546;132;0;0.7;0.5;0.35
4547;2148;0;0.0;0.5;0.1
4548;574;0;0.7;0.4;0.9
4549;2564;0;0.0;0.2;0.05
4550;3143;0;0.7;0.25;0.25
4551;4288;0;0.4;0.05;0.7
4552;1175;0;0.6;0.4;0.9
4553;3744;0;0.7;0.8;0.75
4554;4867;0;0.15;0.15;0.55
4555;3247;1;0.8;0.9;0.2
4556;2704;0;0.0;0.0;0.75
4557;4649;1;0.3;0.7;0.55
4558;4262;0;0.7;0.45;0.05
4559;1752;0;0.0;0.2;0.95
4560;4417;1;0.7;0.05;0.6
4561;2140;0;0.7;0.8;0.95
4562;3210;0;0.5;0.65;0.25
4563;2860;0;0.0;0.9;0.25
4564;3213;0;0.15;0.4;0.2
4565;4860;0;0.0;0.05;0.5
4566;243;0;0.95;0.65;0.9
4567;1938;0;0.3;0.15;0.9
4568;2297;0;0.7;0.45;0.2
4569;4359;0;0.15;0.1;0.2
4570;830;1;0.7;0.85;0.3
4571;1189;0;0.3;0.05;0.0
4572;3308;0;0.45;0.1;0.0
4573;2664;1;0.9;0.8;0.2
4574;3790;0;0.95;0.9;0.4
4575;2888;0;0.45;0.05;0.95
4576;4397;0;0.0;0.3;0.7
4577;439;0;0.15;0.1;0.15
4578;786;0;0.9;0.95;0.85
4579;3769;0;0.3;0.2;0.0
4580;4789;1;0.8;0.9;0.7
4581;3319;0;0.5;0.0;0.6
4582;181;0;0.7;0.35;0.4
4583;2941;0;0.5;0.8;0.1
4584;648;1;0.4;0.25;0.75
4585;3112;0;0.2;0.85;0.15
4586;4121;0;0.0;0.05;0.0
4587;4341;0;0.5;0.45;0.4
4588;375;0;0.0;0.75;0.1
4589;381;0;0.3;0.3;0.2
4590;3111;0;0.7;0.6;0.2
4591;2482;0;0.3;0.3;0.3
4592;4484;0;0.85;0.25;0.8
4593;3326;0;0.8;0.7;0.65
4594;1563;0;0.9;0.7;0.8
4595;3712;0;0.15;0.6;0.05
4596;4679;0;0.8;0.9;0.6
4597;2598;0;0.95;0.15;0.5
4598;4619;0;0.0;0.2;0.7
4599;1231;0;0.7;0.0;0.05
4600;2371;0;0.9;0.95;0.7
4601;3954;0;0.0;0.6;0.7
4602;220;0;0.55;0.35;0.85
4603;3123;0;0.0;0.25;0.45
4604;2094;0;0.0;0.0;0.8
4605;3822;0;0.45;0.05;0.75
4606;4118;0;0.3;0.1;0.6
4607;1828;0;0.0;0.05;0.25
4608;3478;0;0.45;0.35;0.75
4609;760;0;0.0;0.8;0.0
4610;833;0;0.3;0.75;0.1
4611;1813;0;0.15;0.05;0.3
4612;3243;0;0.2;0.35;0.15
4613;1751;0;0.0;0.1;0.4
4614;3538;0;0.6;0.3;0.4
4615;4137;0;0.55;0.35;0.5
4616;2119;0;0.3;0.65;0.05
4617;2097;0;0.3;0.4;0.05
4618;3317;0;0.15;0.65;0.95
4619;2947;0;0.15;0.25;0.25
4620;294;0;0.0;0.4;0.65
4621;4831;0;0.3;0.9;0.95
4622;2171;0;0.3;0.4;0.9
4623;241;0;0.95;0.4;0.3
4624;4045;0;0.7;0.9;0.6
4625;2258;0;0.3;0.1;0.65
4626;4974;0;0.45;0.25;0.1
4627;2134;0;0.3;0.6;0.4
4628;2286;0;0.3;0.0;0.55
4629;141;0;0.0;0.05;0.9
4630;3804;0;0.3;0.2;0.6
4631;1325;0;0.4;0.1;0.5
4632;4398;1;0.3;0.15;0.0
4633;3814;0;0.0;0.15;0.2
4634;636;0;0.0;0.75;0.3
4635;1162;0;0.0;0.25;0.05
4636;3943;0;0.55;0.25;0.95
4637;3705;0;0.3;0.2;0.1
4638;964;0;0.5;0.4;0.4
4639;2473;0;0.3;0.05;0.4
4640;813;0;0.0;0.3;0.25
4641;1226;1;0.9;0.95;0.05
4642;2198;0;0.0;0.2;0.55
4643;3432;0;0.0;0.25;0.45
4644;4610;0;0.6;0.15;0.9
4645;318;0;0.5;0.2;0.3
4646;3360;0;0.0;0.2;0.45
4647;79;0;0.7;0.55;0.95
4648;3061;0;0.9;0.7;0.6
4649;2329;0;0.9;0.85;0.55
4650;4103;0;0.45;0.8;0.95
4651;144;0;0.55;0.15;0.0
4652;2452;0;0.0;0.1;0.6
4653;1303;0;0.5;0.1;0.15
4654;2843;1;0.6;0.85;0.8
4655;1797;0;0.3;0.1;0.65
4656;1494;1;0.55;0.85;0.9
4657;3883;0;0.0;0.0;0.05
4658;1848;0;0.95;0.75;0.45
4659;4072;0;0.55;0.0;0.85
4660;4823;0;0.85;0.25;0.5
4661;4902;0;0.5;0.55;0.65
4662;4293;0;0.85;0.35;0.35
4663;2997;0;0.15;0.5;0.55
4664;4147;0;0.2;0.95;0.15
4665;4924;0;0.45;0.25;0.8
4666;73;0;0.0;0.1;0.55
4667;1139;0;0.5;0.7;0.7
4668;1003;0;0.3;0.15;0.15
4669;500;0;0.9;0.85;0.85
4670;3198;1;0.7;0.2;0.7
4671;4188;1;0.85;0.7;0.75
4672;1733;0;0.4;0.8;0.8
4673;3343;1;0.15;0.1;0.5
4674;2558;1;0.0;0.6;0.3
4675;3645;0;0.9;0.7;0.85
4676;3597;0;0.0;0.1;0.15
4677;967;0;0.0;0.5;0.4
4678;165;0;0.15;0.35;0.7
4679;1208;0;0.85;0.75;0.15
4680;1173;0;0.0;0.5;0.15
4681;2092;0;0.3;0.0;0.05
4682;1080;0;0.85;0.5;0.75
4683;3731;0;0.55;0.2;0.9
4684;1460;0;0.15;0.2;0.6
4685;3555;0;0.3;0.45;0.15
4686;867;0;0.3;0.55;0.05
4687;3751;0;0.3;0.5;0.95
4688;3978;0;0.15;0.15;0.5
4689;361;0;0.15;0.35;0.15
4690;3052;0;0.0;0.35;0.2
4691;459;0;0.6;0.2;0.3
4692;2630;0;0.7;0.2;0.05
4693;1871;0;0.0;0.2;0.55
4694;3574;0;0.15;0.0;0.25
4695;4984;0;0.95;0.4;0.95
4696;1409;1;0.3;0.7;0.9
4697;4568;0;0.0;0.05;0.2
4698;3637;0;0.15;0.0;0.3
4699;1802;0;0.3;0.7;0.6
4700;1263;0;0.15;0.45;0.65
4701;3225;0;0.3;0.75;0.85
4702;2507;0;0.15;0.15;0.25
4703;3899;0;0.15;0.1;0.75
4704;2984;0;0.2;0.2;0.35
4705;44;0;0.3;0.35;0.55
4706;2592;0;0.0;0.4;0.15
4707;233;0;0.85;0.8;0.5
4708;3050;0;0.3;0.4;0.4
4709;859;0;0.85;0.95;0.45
4710;382;0;0.85;0.8;0.35
4711;2696;0;0.0;0.05;0.45
4712;1155;0;0.9;0.2;0.5
4713;3759;0;0.0;0.0;0.75
4714;1254;0;0.3;0.0;0.55
4715;1452;0;0.4;0.95;0.7
4716;1287;0;0.0;0.0;0.35
4717;2494;0;0.3;0.55;0.0
4718;4669;0;0.15;0.2;0.55
4719;4824;0;0.0;0.05;0.5
4720;567;0;0.7;0.0;0.65
4721;3257;0;0.3;0.5;0.8
4722;2751;0;0.2;0.4;0.55
4723;584;0;0.2;0.05;0.25
4724;4979;0;0.2;0.8;0.7
4725;4241;0;0.3;0.4;0.35
4726;3525;0;0.4;0.2;0.95
4727;2565;0;0.0;0.15;0.75
4728;3348;0;0.2;0.1;0.2
4729;753;0;0.4;0.5;0.3
4730;50;0;0.5;0.05;0.1
4731;4876;0;0.0;0.55;0.2
4732;4023;0;0.0;0.55;0.6
4733;2803;0;0.6;0.45;0.55
4734;1535;0;0.8;0.55;0.8
4735;3679;0;0.3;0.15;0.0
4736;1430;0;0.3;0.2;0.0
4737;414;0;0.3;0.1;0.15
4738;3227;0;0.5;0.25;0.15
4739;4962;0;0.3;0.6;0.4
4740;3167;0;0.7;0.95;0.0
4741;3774;0;0.0;0.1;0.35
4742;838;0;0.0;0.0;0.25
4743;4298;0;0.0;0.45;0.15
4744;1082;1;0.3;0.3;0.15
4745;1384;0;0.2;0.35;0.9
4746;1910;0;0.0;0.05;0.8
4747;2823;0;0.45;0.1;0.7
4748;730;0;0.3;0.1;0.55
4749;2262;0;0.6;0.1;0.0
4750;4847;0;0.8;0.05;0.4
4751;4934;1;0.45;0.25;0.0
4752;3256;0;0.15;0.85;0.0
4753;749;0;0.0;0.45;0.75
4754;2218;0;0.0;0.1;0.2
4755;679;0;0.3;0.05;0.1
4756;338;0;0.0;0.1;0.75
4757;4093;0;0.5;0.35;0.4
4758;4440;0;0.2;0.05;0.7
4759;4794;0;0.9;0.8;0.85
4760;3062;0;0.0;0.25;0.4
4761;4655;1;0.45;0.95;0.3
4762;1110;0;0.15;0.1;0.2
4763;651;0;0.7;0.15;0.3
4764;2265;0;0.3;0.35;0.4
4765;1181;0;0.7;0.6;0.0
4766;3531;0;0.15;0.35;0.0
4767;2224;0;0.45;0.55;0.55
4768;513;0;0.9;0.95;0.25
4769;349;0;0.15;0.55;0.95
4770;1498;0;0.6;0.8;0.05
4771;3936;0;0.0;0.1;0.05
4772;3934;0;0.3;0.35;0.05
4773;1137;0;0.0;0.6;0.0
4774;3289;0;0.3;0.0;0.4
4775;2369;0;0.3;0.1;0.35
4776;3269;0;0.5;0.3;0.65
4777;657;1;0.5;0.0;0.5
4778;483;0;0.6;0.1;0.0
4779;3868;0;0.0;0.1;0.5
4780;1063;0;0.9;0.9;0.3
4781;2780;0;0.85;0.4;0.8
4782;4944;0;0.0;0.65;0.05
4783;3064;0;0.3;0.05;0.95
4784;4070;0;0.3;0.85;0.6
4785;3375;0;0.5;0.15;0.4
4786;388;0;0.15;0.0;0.5
4787;861;0;0.3;0.25;0.25
4788;2834;0;0.0;0.2;0.1
4789;472;0;0.3;0.75;0.9
4790;1186;0;0.45;0.7;0.55
4791;357;0;0.5;0.7;0.95
4792;4350;0;0.85;0.8;0.85
4793;3695;0;0.0;0.95;0.25
4794;2249;0;0.45;0.35;0.7
4795;3440;0;0.9;0.6;0.4
4796;3073;0;0.3;0.95;0.85
4797;672;1;0.5;0.0;0.5
4798;641;0;0.2;0.3;0.25
4799;3209;0;0.4;0.1;0.1
4800;2234;0;0.3;0.4;0.05
4801;310;0;0.0;0.2;0.9
4802;3424;0;0.0;0.6;0.15
4803;143;0;0.7;0.05;0.4
4804;3721;1;0.5;0.8;0.45
4805;594;0;0.0;0.6;0.0
4806;94;1;0.0;0.75;0.05
4807;1404;0;0.0;0.0;0.5
4808;1049;0;0.15;0.0;0.4
4809;2722;0;0.85;0.5;0.55
4810;4329;0;0.0;0.5;0.15
4811;2281;0;0.0;0.5;0.2
4812;590;0;0.0;0.75;0.35
4813;1986;0;0.2;0.0;0.95
4814;1046;0;0.85;0.55;0.45
4815;1393;0;0.7;0.9;0.9
4816;4069;0;0.8;0.8;0.3
4817;2212;0;0.3;0.1;0.4
4818;1584;0;0.0;0.0;0.25
4819;3738;1;0.3;0.2;0.2
4820;982;0;0.5;0.0;0.55
4821;3760;1;0.2;0.5;0.3
4822;2740;0;0.95;0.3;0.85
4823;3328;0;0.7;0.4;0.15
4824;4660;0;0.0;0.25;0.2
4825;2221;0;0.55;0.15;0.7
4826;744;0;0.3;0.15;0.45
4827;248;0;0.15;0.05;0.15
4828;2434;0;0.3;0.5;0.4
4829;1280;0;0.3;0.55;0.05
4830;4581;0;0.55;0.45;0.4
4831;3591;0;0.45;0.05;0.5
4832;3433;0;0.3;0.5;0.3
4833;2935;0;0.4;0.65;0.0
4834;1031;0;0.45;0.15;0.25
4835;2764;0;0.0;0.65;0.0
4836;1159;0;0.7;0.7;0.3
4837;801;0;0.7;0.5;0.35
4838;2743;1;0.7;0.3;0.55
4839;2481;0;0.0;0.15;0.65
4840;3418;1;0.95;0.75;0.55
4841;1330;0;0.3;0.45;0.9
4842;1660;0;0.15;0.1;0.25
4843;2750;1;0.95;0.7;0.6
4844;714;0;0.85;0.85;0.0
4845;2105;0;0.7;0.9;0.2
4846;4749;0;0.0;0.85;0.3
4847;2827;0;0.2;0.15;0.0
4848;3661;0;0.7;0.8;0.75
4849;3153;0;0.85;0.9;0.75
4850;1457;1;0.85;0.85;0.95
4851;3648;0;0.45;0.45;0.0
4852;855;0;0.3;0.35;0.05
4853;379;0;0.9;0.9;0.85
4854;1125;0;0.3;0.1;0.2
4855;2288;0;0.2;0.45;0.3
4856;3726;0;0.3;0.1;0.4
4857;3505;1;0.8;0.8;0.2
4858;3872;0;0.3;0.0;0.25
4859;2711;0;0.4;0.2;0.55
4860;4724;0;0.6;0.95;0.4
4861;4719;0;0.7;0.2;0.3
4862;2113;0;0.0;0.05;0.35
4863;4914;0;0.8;0.55;0.95
4864;2116;0;0.15;0.0;0.75
4865;4422;0;0.0;0.05;0.0
4866;343;0;0.3;0.85;0.85
4867;4907;0;0.15;0.0;0.8
4868;3026;0;0.3;0.1;0.4
4869;3391;0;0.6;0.45;0.15
4870;3707;0;0.55;0.6;0.95
4871;53;0;0.2;0.25;0.2
4872;1237;0;0.2;0.75;0.0
4873;4779;0;0.3;0.55;0.85
4874;253;0;0.6;0.0;0.5
4875;1906;0;0.4;0.25;0.4
4876;22;0;0.3;0.65;0.55
4877;3146;1;0.4;0.9;0.75
4878;3806;0;0.0;0.3;0.15
4879;4810;1;0.5;0.45;0.9
4880;2825;1;0.95;0.25;0.9
4881;3687;0;0.9;0.55;0.8
4882;1249;0;0.3;0.1;0.65
4883;337;0;0.4;0.95;0.3
4884;1893;0;0.4;0.85;0.8
4885;2019;0;0.45;0.15;0.3
4886;3224;0;0.7;0.1;0.5
4887;468;0;0.3;0.3;0.0
4888;1760;0;0.0;0.0;0.75
4889;3481;0;0.6;0.65;0.1
4890;1470;0;0.7;0.1;0.25
4891;915;0;0.0;0.0;0.0
4892;1686;0;0.5;0.95;0.7
4893;3539;0;0.0;0.45;0.0
4894;2299;0;0.0;0.0;0.2
4895;2155;0;0.0;0.55;0.85
4896;4066;1;0.2;0.45;0.25
4897;332;0;0.3;0.0;0.05
4898;4715;0;0.7;0.95;0.5
4899;2767;0;0.3;0.0;0.0
4900;2799;0;0.6;0.7;0.45
4901;3995;0;0.0;0.25;0.45
4902;3629;0;0.7;0.7;0.85
4903;1705;0;0.55;0.0;0.3
4904;2074;0;0.8;0.2;0.4
4905;4300;0;0.0;0.5;0.3
4906;4488;0;0.3;0.6;0.75
4907;4473;0;0.85;0.9;0.5
4908;4900;0;0.45;0.15;0.1
4909;3416;0;0.95;0.9;0.65
4910;1644;0;0.85;0.45;0.4
4911;1421;0;0.0;0.35;0.5
4912;1555;0;0.0;0.05;0.2
4913;3140;0;0.85;0.6;0.05
4914;4771;0;0.45;0.55;0.5
4915;4005;0;0.7;0.25;0.35
4916;2872;0;0.6;0.95;0.0
4917;3805;0;0.55;0.55;0.8
4918;1812;0;0.7;0.6;0.25
4919;1496;0;0.5;0.85;0.9
4920;561;0;0.95;0.55;0.4
4921;2208;0;0.85;0.5;0.4
4922;3862;0;0.2;0.5;0.1
4923;3998;0;0.7;0.25;0.55
4924;4627;0;0.55;0.9;0.3
4925;777;0;0.45;0.2;0.3
4926;3821;0;0.3;0.15;0.05
4927;1885;0;0.3;0.75;0.3
4928;2328;0;0.4;0.2;0.55
4929;3581;0;0.3;0.85;0.9
4930;4435;0;0.0;0.1;0.3
4931;3000;0;0.0;0.25;0.0
4932;4684;0;0.2;0.2;0.75
4933;1794;0;0.15;0.0;0.05
4934;4316;0;0.45;0.15;0.5
4935;2627;1;0.55;0.75;0.85
4936;556;0;0.3;0.15;0.1
4937;1204;0;0.3;0.2;0.1
4938;4544;1;0.7;0.95;0.05
4939;1371;0;0.7;0.8;0.75
4940;3703;0;0.85;0.75;0.55
4941;4296;0;0.3;0.0;0.95
4942;3675;0;0.3;0.5;0.35
4943;2026;0;0.95;0.4;0.35
4944;3877;0;0.5;0.95;0.85
4945;869;0;0.0;0.1;0.05
4946;4175;1;0.7;0.9;0.1
4947;2449;0;0.55;0.7;0.8
4948;371;1;0.4;0.85;0.65
4949;538;0;0.0;0.15;0.55
4950;3277;0;0.6;0.0;0.45
4951;2532;0;0.95;0.95;0.4
4952;313;0;0.7;0.2;0.5
4953;1720;1;0.7;0.9;0.8
4954;1324;0;0.0;0.15;0.4
4955;2955;0;0.0;0.2;0.4
4956;2271;1;0.6;0.8;0.2
4957;13;0;0.9;0.2;0.5
4958;4939;0;0.7;0.5;0.85
4959;3775;0;0.7;0.55;0.25
4960;4598;0;0.7;0.5;0.8
4961;548;0;0.45;0.7;0.2
4962;598;0;0.15;0.6;0.4
4963;3754;0;0.85;0.9;0.2
4964;2021;0;0.85;0.75;0.2
4965;764;0;0.3;0.55;0.15
4966;948;0;0.45;0.1;0.0
4967;2060;0;0.3;0.0;0.35
4968;3651;0;0.5;0.2;0.1
4969;1933;0;0.2;0.0;0.5
4970;4751;0;0.8;0.0;0.95
4971;1339;1;0.5;0.95;0.5
4972;74;0;0.3;0.1;0.6
4973;1883;0;0.4;0.15;0.45
4974;1416;0;0.0;0.0;0.1
4975;2147;0;0.95;0.85;0.3
4976;1850;0;0.5;0.8;0.0
4977;112;0;0.4;0.8;0.05
4978;2256;0;0.8;0.65;0.15
4979;3938;1;0.6;0.5;0.75
4980;4968;0;0.3;0.55;0.9
4981;3974;0;0.15;0.6;0.35
4982;1817;0;0.0;0.25;0.9
4983;4248;1;0.95;0.7;0.85
4984;639;0;0.45;0.25;0.45
4985;2;0;0.15;0.3;0.0
4986;4587;0;0.0;0.05;0.25
4987;4299;0;0.8;0.85;0.15
4988;2948;0;0.3;0.9;0.4
